unit_id,cycle,sensor_2,sensor_3,sensor_4,sensor_7,sensor_11,sensor_15,RUL
11,36,642.345,1592.543,1398.673,553.435,46.931,8.419,151
11,37,641.526,1583.937,1396.484,554.343,47.152,8.432,150
11,38,641.443,1586.35,1394.796,553.586,47.835,8.454,149
11,39,642.114,1598.653,1396.604,554.373,46.903,8.407,148
11,40,641.572,1586.919,1402.512,553.629,47.562,8.395,147
11,41,642.332,1589.206,1393.359,553.4,47.306,8.444,146
11,42,642.831,1585.094,1400.443,553.33,47.378,8.407,145
11,43,642.075,1585.617,1405.736,553.476,47.106,8.437,144
11,44,640.844,1583.612,1395.603,554.351,47.192,8.398,143
11,45,642.191,1583.681,1400.181,553.789,47.201,8.404,142
11,46,641.765,1581.483,1403.048,553.885,46.953,8.452,141
11,47,642.571,1590.033,1404.571,554.041,47.86,8.411,140
11,48,641.764,1580.034,1413.395,554.598,47.086,8.394,139
11,49,642.096,1591.104,1395.227,552.722,47.863,8.437,138
11,50,642.453,1585.424,1405.836,552.939,47.114,8.429,137
11,51,641.234,1585.072,1400.948,553.535,47.19,8.386,136
11,52,641.444,1586.899,1401.425,552.99,47.348,8.415,135
11,53,642.064,1577.73,1407.416,553.052,47.352,8.395,134
11,54,642.104,1591.006,1406.604,554.224,47.422,8.444,133
11,55,641.486,1585.165,1402.16,554.261,47.217,8.439,132
11,56,642.397,1591.106,1402.803,554.053,46.921,8.365,131
11,57,641.275,1589.659,1407.744,554.078,47.182,8.408,130
11,58,642.256,1592.329,1413.963,554.017,47.438,8.485,129
11,59,642.204,1585.031,1403.125,553.121,47.316,8.387,128
11,60,642.788,1588.81,1412.576,552.786,47.839,8.37,127
11,61,641.796,1584.193,1411.945,553.703,47.307,8.402,126
11,62,641.724,1591.249,1408.992,554.256,47.471,8.329,125
11,63,641.792,1588.619,1402.084,553.29,47.1,8.473,124
11,64,642.566,1588.807,1400.603,553.648,47.046,8.431,123
11,65,641.231,1580.572,1402.575,554.737,46.934,8.387,122
11,66,642.475,1593.965,1405.826,553.89,47.304,8.417,121
11,67,642.423,1584.297,1409.064,552.725,47.616,8.44,120
11,68,642.298,1580.402,1398.945,554.117,47.345,8.451,119
11,69,642.008,1586.901,1396.698,553.557,47.494,8.453,118
11,70,642.006,1585.693,1408.262,553.39,47.334,8.517,117
11,71,641.993,1591.427,1398.219,553.813,47.588,8.422,116
11,72,641.882,1579.268,1401.565,553.738,47.146,8.447,115
11,73,641.775,1586.26,1398.484,553.424,47.294,8.396,114
11,74,642.152,1583.504,1397.593,553.994,47.334,8.357,113
11,75,642.177,1590.945,1401.02,554.19,47.214,8.466,112
11,76,642.933,1589.133,1397.453,552.959,47.726,8.414,111
11,77,642.915,1585.657,1406.662,552.726,47.286,8.413,110
11,78,642.586,1587.797,1408.702,553.162,47.21,8.456,109
11,79,642.031,1591.785,1405.354,553.233,47.563,8.446,108
11,80,641.758,1583.273,1412.502,553.426,47.031,8.464,107
11,81,642.261,1584.068,1399.403,553.873,46.965,8.418,106
11,82,642.577,1593.927,1409.711,552.938,47.844,8.398,105
11,83,642.652,1589.612,1401.219,553.698,47.338,8.481,104
11,84,641.714,1589.049,1404.151,553.913,47.46,8.504,103
11,85,642.78,1587.248,1411.468,553.723,47.594,8.363,102
11,86,642.119,1593.343,1399.326,553.755,47.657,8.427,101
11,87,641.673,1585.58,1419.449,552.87,47.287,8.417,100
11,88,643.128,1586.934,1403.347,553.997,47.635,8.421,99
11,89,642.04,1592.588,1407.324,552.503,47.05,8.414,98
11,90,642.043,1579.821,1400.749,552.806,47.385,8.528,97
11,91,642.491,1587.385,1410.524,553.135,47.606,8.472,96
11,92,642.676,1599.172,1413.059,552.7,47.603,8.43,95
11,93,642.832,1582.656,1401.069,553.4,47.765,8.483,94
11,94,643.026,1589.703,1408.876,552.964,47.724,8.505,93
11,95,642.623,1587.791,1417.515,553.193,47.545,8.485,92
11,96,642.618,1585.029,1410.36,553.171,47.992,8.498,91
11,97,642.404,1591.279,1410.066,553.833,47.405,8.475,90
11,98,642.638,1588.648,1403.035,553.453,47.646,8.52,89
11,99,642.689,1586.819,1413.21,552.755,47.818,8.513,88
11,100,643.27,1590.026,1405.684,553.194,47.647,8.448,87
11,101,643.314,1590.893,1403.379,554.068,47.582,8.428,86
11,102,642.352,1594.577,1419.812,553.618,47.892,8.521,85
11,103,642.986,1589.995,1412.232,553.469,47.383,8.503,84
11,104,643.403,1587.907,1407.245,553.326,47.411,8.422,83
11,105,643.274,1586.983,1409.367,552.769,47.898,8.51,82
11,106,642.66,1584.121,1407.307,553.346,47.631,8.481,81
11,107,642.874,1591.931,1409.271,553.273,47.343,8.58,80
11,108,642.662,1589.765,1413.055,552.829,47.597,8.479,79
11,109,642.39,1590.76,1399.895,553.897,47.799,8.506,78
11,110,642.031,1585.89,1418.261,555.083,47.905,8.523,77
11,111,643.059,1585.726,1416.032,552.443,47.309,8.431,76
11,112,643.273,1588.942,1410.802,552.973,47.336,8.457,75
11,113,642.566,1583.607,1407.309,552.426,47.767,8.511,74
11,114,642.275,1588.097,1421.608,552.462,47.735,8.49,73
11,115,643.36,1590.522,1408.022,552.972,47.654,8.483,72
11,116,642.286,1594.369,1417.147,552.403,47.565,8.479,71
11,117,642.37,1581.987,1406.864,552.733,47.285,8.496,70
11,118,643.426,1592.88,1410.268,551.977,47.83,8.496,69
11,119,643.105,1597.313,1406.219,551.446,47.394,8.511,68
11,120,642.937,1584.764,1402.791,552.692,47.351,8.513,67
11,121,642.752,1587.176,1406.901,552.986,47.679,8.502,66
11,122,643.03,1589.454,1405.394,552.475,47.576,8.577,65
11,123,642.353,1588.125,1412.326,552.675,47.949,8.484,64
11,124,642.866,1593.118,1422.744,553.516,47.652,8.495,63
11,125,643.005,1590.507,1406.939,553.266,47.744,8.497,62
11,126,642.424,1590.227,1400.809,552.492,47.557,8.511,61
11,127,643.853,1592.325,1421.003,553.091,47.985,8.575,60
11,128,642.69,1586.908,1416.472,552.752,47.765,8.492,59
11,129,642.763,1596.64,1406.006,553.083,47.847,8.44,58
11,130,642.669,1587.566,1416.139,552.541,47.7,8.446,57
11,131,644.102,1590.562,1415.893,552.44,47.565,8.582,56
11,132,642.205,1591.452,1405.778,552.493,47.574,8.467,55
11,133,643.096,1580.126,1411.303,552.635,47.4,8.568,54
11,134,642.824,1589.509,1409.792,552.625,48.073,8.608,53
11,135,643.44,1594.873,1423.793,552.775,48.145,8.542,52
11,136,643.181,1591.983,1402.716,552.782,47.372,8.447,51
11,137,643.216,1586.187,1413.753,552.69,47.81,8.477,50
11,138,643.546,1590.349,1416.593,552.007,47.726,8.558,49
11,139,643.59,1587.579,1410.825,552.096,47.613,8.459,48
11,140,643.104,1593.363,1409.541,552.53,47.728,8.559,47
11,141,642.903,1588.592,1409.328,551.991,47.922,8.512,46
11,142,643.216,1596.054,1422.55,551.721,47.958,8.528,45
11,143,642.996,1592.329,1404.353,553.26,47.931,8.486,44
11,144,642.953,1584.269,1412.983,552.272,47.477,8.553,43
11,145,643.804,1591.036,1413.188,552.715,47.81,8.48,42
11,146,642.948,1590.023,1416.666,552.487,47.873,8.463,41
11,147,643.554,1591.286,1430.65,552.273,47.908,8.639,40
11,148,643.355,1591.066,1409.569,553.215,47.544,8.544,39
11,149,643.067,1590.644,1407.104,553.107,47.771,8.479,38
11,150,643.857,1589.449,1417.813,552.84,47.965,8.441,37
11,151,643.619,1591.128,1413.989,552.349,47.451,8.538,36
11,152,642.705,1590.452,1417.06,552.925,47.655,8.59,35
11,153,643.758,1589.943,1409.629,551.65,47.934,8.504,34
11,154,643.885,1589.008,1411.037,552.473,47.701,8.535,33
11,155,643.802,1592.261,1417.328,552.442,47.456,8.552,32
11,156,643.443,1595.429,1420.398,552.223,48.144,8.525,31
11,157,643.496,1590.679,1419.695,552.119,48.304,8.619,30
11,158,643.791,1598.155,1407.851,551.581,47.819,8.541,29
11,159,643.322,1585.488,1424.158,553.352,48.226,8.585,28
11,160,643.526,1588.751,1417.847,553.312,47.824,8.524,27
11,161,643.936,1596.885,1412.488,552.112,47.794,8.547,26
11,162,643.948,1589.041,1424.277,552.277,48.507,8.558,25
11,163,643.421,1594.623,1415.881,551.312,47.872,8.536,24
11,164,642.762,1592.1,1405.666,552.019,48.0,8.552,23
11,165,643.307,1592.117,1413.53,552.182,47.96,8.513,22
11,166,643.626,1593.573,1417.403,553.371,47.918,8.539,21
11,167,643.329,1588.712,1422.682,551.8,47.818,8.53,20
11,168,643.09,1585.659,1415.956,552.563,48.016,8.616,19
11,169,643.884,1594.828,1430.197,552.061,47.989,8.554,18
11,170,644.255,1592.811,1415.18,552.387,47.776,8.577,17
11,171,643.76,1592.112,1422.633,551.332,48.028,8.539,16
11,172,644.876,1593.562,1415.828,551.37,48.32,8.545,15
11,173,643.246,1594.354,1423.475,552.359,48.006,8.567,14
11,174,643.72,1594.424,1422.296,552.573,48.022,8.529,13
11,175,643.565,1596.163,1409.198,551.118,48.244,8.624,12
11,176,643.074,1593.62,1417.69,551.861,48.098,8.513,11
11,177,643.159,1592.083,1419.387,551.411,48.226,8.549,10
11,178,643.482,1594.489,1419.658,552.376,47.802,8.511,9
11,179,643.546,1593.67,1413.159,551.246,48.088,8.538,8
11,180,643.046,1597.361,1416.986,552.497,48.057,8.582,7
11,181,643.619,1582.95,1414.129,551.842,48.148,8.5,6
11,182,643.704,1589.152,1422.531,551.878,48.25,8.616,5
11,183,643.949,1597.154,1419.196,553.282,47.767,8.553,4
11,184,644.162,1596.795,1424.397,552.19,47.558,8.639,3
11,185,643.679,1598.84,1409.447,551.963,47.945,8.6,2
11,186,643.928,1595.392,1415.47,551.789,48.048,8.598,1
11,187,644.245,1594.602,1414.343,551.854,48.753,8.646,0
12,1,640.663,1585.258,1405.605,553.908,47.085,8.389,148
12,2,642.251,1580.42,1407.166,553.969,46.968,8.445,147
12,3,641.31,1582.805,1396.633,555.066,47.031,8.314,146
12,4,641.746,1586.862,1404.801,555.129,47.556,8.408,145
12,5,641.61,1591.551,1397.924,553.657,47.101,8.351,144
12,6,641.805,1584.14,1404.562,553.788,46.89,8.337,143
12,7,642.113,1585.382,1396.898,553.744,47.306,8.457,142
12,8,641.671,1585.468,1406.023,553.585,47.207,8.401,141
12,9,641.437,1585.808,1400.516,554.245,46.917,8.403,140
12,10,642.653,1593.466,1408.063,553.373,47.328,8.384,139
12,11,642.164,1582.092,1390.16,553.784,47.399,8.415,138
12,12,642.222,1586.071,1402.93,554.214,47.152,8.407,137
12,13,642.831,1585.8,1400.822,553.995,47.169,8.387,136
12,14,642.146,1583.236,1399.761,553.541,47.253,8.429,135
12,15,641.962,1577.254,1404.245,553.99,46.98,8.437,134
12,16,641.434,1589.498,1400.43,552.788,47.276,8.39,133
12,17,641.819,1582.396,1400.085,553.673,46.771,8.458,132
12,18,641.966,1582.45,1394.153,554.293,46.913,8.413,131
12,19,641.819,1583.308,1394.38,553.59,47.243,8.418,130
12,20,641.735,1585.079,1406.413,553.06,47.243,8.371,129
12,21,641.622,1586.52,1397.893,553.275,47.579,8.446,128
12,22,641.233,1579.613,1404.809,553.733,47.626,8.435,127
12,23,642.244,1581.458,1404.283,553.229,47.581,8.428,126
12,24,641.745,1588.801,1414.871,553.749,47.396,8.394,125
12,25,642.162,1579.59,1401.509,553.871,47.712,8.341,124
12,26,642.005,1590.808,1400.153,553.754,47.057,8.376,123
12,27,641.317,1583.177,1395.761,553.889,47.073,8.395,122
12,28,641.943,1585.541,1398.621,553.29,47.295,8.457,121
12,29,642.212,1583.334,1401.15,552.786,47.242,8.399,120
12,30,641.743,1582.805,1399.526,554.297,47.554,8.379,119
12,31,641.938,1583.884,1406.945,553.864,47.309,8.439,118
12,32,641.911,1591.351,1402.179,553.353,47.232,8.467,117
12,33,641.996,1589.736,1398.541,553.388,47.459,8.384,116
12,34,642.566,1587.388,1397.157,553.724,47.161,8.434,115
12,35,643.054,1584.542,1405.707,553.762,47.308,8.414,114
12,36,641.828,1587.409,1400.88,553.286,47.56,8.425,113
12,37,642.12,1591.474,1391.706,554.364,47.091,8.431,112
12,38,641.967,1582.467,1410.717,554.645,47.261,8.437,111
12,39,642.267,1593.127,1390.267,553.894,47.139,8.33,110
12,40,642.088,1593.644,1399.124,554.089,47.625,8.425,109
12,41,642.314,1579.434,1398.879,554.136,47.345,8.441,108
12,42,642.329,1595.115,1400.709,554.473,47.368,8.495,107
12,43,641.728,1587.134,1401.049,553.729,47.645,8.443,106
12,44,642.838,1583.763,1398.593,553.655,47.335,8.421,105
12,45,641.867,1591.288,1401.474,554.348,47.353,8.456,104
12,46,642.56,1583.247,1405.977,554.587,47.417,8.467,103
12,47,642.631,1587.823,1405.016,553.884,47.55,8.378,102
12,48,642.44,1585.909,1401.673,554.246,47.181,8.377,101
12,49,642.698,1581.016,1392.581,554.039,47.409,8.453,100
12,50,642.151,1581.212,1397.162,553.436,47.057,8.447,99
12,51,642.152,1587.542,1405.336,553.753,47.505,8.422,98
12,52,642.454,1587.8,1389.962,553.87,47.423,8.46,97
12,53,641.803,1585.646,1398.118,553.906,47.04,8.401,96
12,54,642.633,1584.446,1399.23,553.973,47.633,8.468,95
12,55,642.786,1586.092,1403.706,553.183,47.444,8.419,94
12,56,642.22,1589.473,1412.176,553.692,47.856,8.413,93
12,57,641.599,1589.988,1400.574,553.343,46.97,8.407,92
12,58,641.761,1585.449,1402.976,553.511,47.729,8.471,91
12,59,641.719,1589.675,1406.152,553.403,47.419,8.453,90
12,60,642.149,1586.57,1412.725,553.086,47.173,8.444,89
12,61,641.963,1580.466,1403.696,554.148,47.426,8.454,88
12,62,641.525,1589.168,1406.465,553.077,47.487,8.455,87
12,63,642.018,1588.802,1413.231,553.281,47.231,8.442,86
12,64,642.891,1582.628,1409.665,553.042,47.514,8.428,85
12,65,642.263,1593.686,1397.884,553.609,47.892,8.479,84
12,66,641.932,1582.527,1401.976,553.43,47.522,8.402,83
12,67,642.15,1584.468,1405.549,554.329,47.238,8.415,82
12,68,642.045,1590.317,1406.535,552.874,47.387,8.424,81
12,69,642.7,1598.574,1410.238,553.26,47.317,8.403,80
12,70,642.91,1590.615,1404.288,553.898,47.495,8.489,79
12,71,642.725,1587.252,1401.507,553.204,47.707,8.439,78
12,72,642.803,1583.692,1412.07,553.417,47.202,8.452,77
12,73,643.036,1583.05,1401.119,553.211,48.042,8.435,76
12,74,642.853,1589.191,1404.163,553.311,47.403,8.449,75
12,75,641.895,1588.116,1413.251,553.243,47.794,8.487,74
12,76,642.629,1585.767,1405.097,552.463,47.461,8.471,73
12,77,643.441,1590.457,1402.984,552.463,47.483,8.499,72
12,78,642.582,1590.577,1407.246,553.525,47.142,8.532,71
12,79,642.194,1591.65,1406.86,553.093,47.487,8.48,70
12,80,642.914,1592.774,1417.103,553.3,47.982,8.475,69
12,81,643.206,1590.322,1405.523,553.209,47.687,8.471,68
12,82,642.921,1592.136,1408.842,551.63,47.987,8.462,67
12,83,642.378,1584.245,1407.128,552.804,47.39,8.448,66
12,84,643.0,1596.931,1414.236,553.63,47.487,8.48,65
12,85,642.967,1586.24,1406.925,553.479,47.86,8.48,64
12,86,642.251,1587.764,1400.999,553.073,47.658,8.468,63
12,87,642.912,1590.683,1411.357,552.418,47.538,8.497,62
12,88,643.527,1587.997,1413.29,553.441,47.559,8.528,61
12,89,643.372,1594.676,1412.907,554.164,47.462,8.568,60
12,90,643.191,1594.587,1408.408,553.389,47.979,8.441,59
12,91,642.786,1580.731,1409.43,552.542,47.575,8.603,58
12,92,643.646,1583.609,1414.008,553.332,47.552,8.494,57
12,93,643.012,1584.052,1404.66,553.001,47.669,8.46,56
12,94,642.544,1589.151,1416.341,552.859,48.057,8.462,55
12,95,643.003,1588.165,1414.728,552.489,48.14,8.424,54
12,96,643.703,1590.014,1414.692,553.53,47.88,8.464,53
12,97,643.216,1597.197,1406.232,553.904,47.769,8.477,52
12,98,642.558,1588.908,1400.003,552.619,47.614,8.453,51
12,99,643.311,1588.999,1408.1,552.646,47.776,8.5,50
12,100,642.674,1590.451,1411.792,552.221,47.623,8.522,49
12,101,643.262,1589.103,1416.339,552.282,47.465,8.49,48
12,102,643.693,1590.751,1410.809,553.526,47.638,8.591,47
12,103,642.804,1586.126,1411.646,552.611,47.515,8.608,46
12,104,643.193,1592.105,1410.058,552.428,47.981,8.438,45
12,105,642.551,1589.335,1421.121,552.511,47.836,8.508,44
12,106,643.663,1584.061,1417.617,552.58,47.971,8.475,43
12,107,643.106,1590.067,1407.373,552.021,47.603,8.515,42
12,108,642.77,1589.234,1402.261,552.457,48.011,8.539,41
12,109,643.087,1591.606,1408.796,553.436,48.28,8.519,40
12,110,644.308,1587.988,1406.449,552.25,47.716,8.607,39
12,111,643.031,1587.348,1408.755,553.155,48.028,8.496,38
12,112,642.329,1586.351,1424.665,552.911,47.803,8.592,37
12,113,644.07,1590.8,1414.424,552.256,47.723,8.459,36
12,114,642.534,1584.132,1421.229,551.747,48.29,8.491,35
12,115,644.002,1589.642,1405.52,553.15,48.161,8.486,34
12,116,643.087,1587.559,1414.389,552.543,47.73,8.451,33
12,117,642.991,1594.076,1414.055,552.305,47.594,8.501,32
12,118,643.903,1586.784,1419.83,552.473,47.895,8.498,31
12,119,643.126,1591.401,1412.578,552.595,47.957,8.615,30
12,120,643.426,1583.856,1422.879,552.308,48.353,8.589,29
12,121,643.09,1594.474,1412.536,552.391,48.028,8.576,28
12,122,643.736,1591.968,1431.2,552.188,47.465,8.477,27
12,123,644.013,1591.444,1417.455,552.079,47.762,8.504,26
12,124,643.579,1591.443,1419.312,552.499,47.777,8.478,25
12,125,642.688,1604.022,1425.774,552.98,47.723,8.539,24
12,126,643.033,1586.75,1413.575,552.952,48.11,8.501,23
12,127,643.275,1595.079,1413.886,552.309,48.009,8.557,22
12,128,643.548,1589.551,1414.211,551.681,47.526,8.539,21
12,129,643.817,1586.729,1419.36,552.62,47.466,8.534,20
12,130,644.208,1594.542,1406.706,552.536,47.747,8.574,19
12,131,643.173,1592.207,1414.911,552.188,47.8,8.539,18
12,132,642.972,1594.467,1419.396,551.357,48.199,8.543,17
12,133,643.591,1595.648,1420.523,552.727,47.886,8.593,16
12,134,643.59,1594.706,1421.185,552.744,48.148,8.536,15
12,135,643.264,1592.563,1414.413,551.577,47.444,8.493,14
12,136,644.463,1590.222,1430.605,552.283,47.972,8.497,13
12,137,643.589,1600.504,1428.742,552.197,47.706,8.52,12
12,138,643.221,1598.135,1429.4,552.137,47.926,8.622,11
12,139,643.182,1593.317,1422.601,551.586,47.852,8.534,10
12,140,644.277,1600.854,1420.726,551.862,47.87,8.564,9
12,141,643.409,1592.897,1422.732,551.772,47.981,8.558,8
12,142,643.532,1591.607,1425.041,551.068,48.431,8.573,7
12,143,643.967,1596.362,1416.436,551.474,47.788,8.559,6
12,144,644.025,1591.216,1424.55,550.726,47.959,8.618,5
12,145,643.651,1590.323,1417.179,550.374,47.811,8.615,4
12,146,643.484,1591.871,1407.348,551.051,48.37,8.599,3
12,147,643.18,1591.297,1421.384,551.246,47.581,8.57,2
12,148,644.04,1596.277,1427.03,551.045,48.105,8.567,1
12,149,643.761,1593.153,1418.037,550.291,48.39,8.593,0
13,1,642.214,1583.215,1397.496,553.615,47.335,8.368,167
13,2,641.509,1589.539,1398.955,553.923,47.374,8.374,166
13,3,641.794,1586.244,1390.804,554.105,47.013,8.435,165
13,4,642.253,1586.691,1390.439,553.94,46.909,8.399,164
13,5,640.967,1578.883,1407.247,554.173,47.116,8.365,163
13,6,641.524,1585.861,1398.087,554.758,47.16,8.404,162
13,7,641.39,1583.634,1401.249,553.795,47.086,8.415,161
13,8,642.7,1585.673,1407.094,554.288,47.48,8.377,160
13,9,641.929,1584.301,1403.55,554.369,47.242,8.437,159
13,10,641.773,1588.672,1406.414,554.307,47.247,8.431,158
13,11,641.628,1585.944,1402.172,553.298,47.334,8.353,157
13,12,641.842,1585.331,1396.036,553.999,47.234,8.371,156
13,13,642.294,1582.137,1414.201,553.898,46.927,8.365,155
13,14,642.56,1583.58,1392.347,554.374,47.118,8.43,154
13,15,642.469,1586.338,1414.962,553.079,47.02,8.395,153
13,16,643.07,1592.457,1408.379,553.538,47.057,8.372,152
13,17,641.705,1591.261,1399.246,553.873,47.423,8.339,151
13,18,642.087,1580.928,1399.005,553.63,47.072,8.415,150
13,19,642.168,1584.463,1403.061,553.482,47.405,8.399,149
13,20,641.856,1582.191,1399.455,554.845,47.221,8.362,148
13,21,642.493,1583.51,1402.675,553.6,47.56,8.384,147
13,22,642.714,1581.229,1399.285,554.596,47.285,8.499,146
13,23,641.97,1586.484,1412.545,553.132,46.836,8.377,145
13,24,642.463,1579.047,1404.77,554.145,47.752,8.452,144
13,25,642.267,1590.953,1404.496,553.644,46.966,8.388,143
13,26,642.092,1586.248,1388.528,553.756,47.262,8.433,142
13,27,642.848,1586.322,1395.96,552.949,47.43,8.377,141
13,28,642.513,1591.202,1392.232,554.127,47.584,8.453,140
13,29,641.186,1582.231,1393.897,554.104,47.368,8.305,139
13,30,642.0,1588.882,1402.548,553.907,47.177,8.371,138
13,31,642.135,1585.922,1405.435,554.174,47.293,8.458,137
13,32,641.981,1579.972,1404.691,553.88,47.399,8.364,136
13,33,642.963,1588.626,1400.187,553.341,47.548,8.372,135
13,34,643.181,1583.367,1412.326,553.707,47.677,8.387,134
13,35,642.18,1589.075,1406.064,554.341,47.164,8.421,133
13,36,642.74,1583.072,1405.618,553.672,47.341,8.421,132
13,37,641.831,1584.887,1403.143,553.721,47.686,8.459,131
13,38,642.324,1582.916,1397.423,554.75,47.044,8.424,130
13,39,642.364,1584.761,1396.447,553.361,47.164,8.392,129
13,40,642.807,1586.009,1399.413,553.798,47.472,8.407,128
13,41,642.623,1581.0,1409.68,553.73,47.297,8.394,127
13,42,641.672,1579.458,1398.173,554.019,47.072,8.361,126
13,43,641.824,1584.626,1400.776,553.651,47.575,8.473,125
13,44,643.144,1579.707,1397.813,554.054,47.207,8.459,124
13,45,642.343,1592.564,1409.306,554.226,47.222,8.421,123
13,46,642.121,1580.266,1411.983,554.057,47.243,8.478,122
13,47,641.983,1578.979,1409.3,553.035,47.284,8.435,121
13,48,642.448,1589.768,1406.845,553.939,47.14,8.439,120
13,49,641.606,1592.666,1395.05,553.48,47.012,8.399,119
13,50,642.298,1584.346,1410.437,553.756,47.23,8.424,118
13,51,642.85,1590.141,1396.847,553.292,47.469,8.444,117
13,52,641.837,1589.546,1398.443,554.273,47.487,8.386,116
13,53,642.081,1584.409,1404.858,553.508,47.073,8.376,115
13,54,642.575,1587.785,1404.642,553.734,47.209,8.44,114
13,55,643.48,1591.384,1402.391,553.326,46.653,8.476,113
13,56,642.7,1584.557,1395.644,552.999,47.484,8.431,112
13,57,642.667,1587.124,1410.148,553.75,47.585,8.352,111
13,58,641.81,1585.368,1410.94,554.494,47.342,8.412,110
13,59,641.495,1590.327,1401.277,555.021,47.202,8.522,109
13,60,642.721,1582.808,1406.088,553.916,47.336,8.472,108
13,61,642.761,1589.354,1404.715,552.931,47.378,8.446,107
13,62,641.559,1587.695,1404.351,552.858,47.319,8.428,106
13,63,643.282,1587.947,1411.268,553.436,46.938,8.468,105
13,64,642.127,1585.774,1398.855,553.519,47.678,8.48,104
13,65,643.147,1594.078,1393.019,552.874,46.965,8.469,103
13,66,642.131,1585.259,1404.118,553.65,47.05,8.394,102
13,67,642.454,1592.062,1405.388,553.05,46.89,8.483,101
13,68,642.132,1582.728,1395.373,552.714,47.191,8.437,100
13,69,641.93,1588.112,1404.312,554.532,47.011,8.454,99
13,70,642.562,1583.298,1406.489,553.793,47.466,8.504,98
13,71,641.515,1584.104,1414.895,553.852,47.582,8.499,97
13,72,641.643,1590.708,1412.559,553.053,48.11,8.458,96
13,73,641.529,1589.103,1401.982,553.952,47.595,8.428,95
13,74,643.202,1591.389,1401.464,553.281,47.592,8.438,94
13,75,642.386,1587.831,1400.167,552.227,47.528,8.374,93
13,76,642.101,1580.652,1396.803,553.544,47.418,8.444,92
13,77,641.966,1585.169,1409.085,553.291,47.685,8.494,91
13,78,642.456,1580.438,1402.42,553.255,47.291,8.415,90
13,79,642.612,1597.623,1404.165,553.289,47.162,8.508,89
13,80,642.985,1591.18,1415.388,553.063,47.42,8.528,88
13,81,642.887,1579.136,1410.094,552.973,47.726,8.477,87
13,82,641.831,1589.144,1408.766,553.432,47.651,8.521,86
13,83,642.811,1588.217,1414.527,554.357,47.741,8.471,85
13,84,642.831,1589.206,1407.889,554.305,47.331,8.51,84
13,85,642.591,1582.317,1406.788,552.935,47.668,8.468,83
13,86,642.199,1594.18,1414.598,553.987,47.589,8.464,82
13,87,642.987,1586.044,1408.979,553.092,47.17,8.472,81
13,88,642.484,1587.442,1410.523,553.802,47.329,8.455,80
13,89,642.35,1585.15,1404.915,553.053,47.693,8.482,79
13,90,642.23,1593.706,1414.293,552.687,47.859,8.484,78
13,91,642.647,1590.02,1408.616,553.395,47.606,8.458,77
13,92,641.818,1590.756,1406.673,553.497,47.685,8.459,76
13,93,643.202,1589.526,1410.043,553.025,47.992,8.446,75
13,94,642.608,1583.817,1413.568,552.788,47.459,8.455,74
13,95,642.794,1583.824,1395.896,553.293,47.054,8.511,73
13,96,643.479,1588.231,1417.3,553.038,47.989,8.46,72
13,97,641.726,1588.629,1419.9,553.302,47.466,8.492,71
13,98,643.239,1588.667,1425.56,552.761,47.852,8.511,70
13,99,642.499,1587.374,1416.061,553.077,47.692,8.416,69
13,100,643.122,1590.282,1409.72,553.17,47.511,8.459,68
13,101,642.73,1587.338,1423.338,553.43,47.377,8.565,67
13,102,642.657,1589.376,1415.792,551.974,47.567,8.462,66
13,103,642.956,1590.801,1410.098,552.882,47.898,8.498,65
13,104,642.895,1589.975,1421.731,553.015,47.51,8.411,64
13,105,642.244,1587.579,1410.22,552.635,47.732,8.466,63
13,106,642.491,1591.961,1419.242,552.344,47.712,8.414,62
13,107,642.251,1587.22,1417.992,552.492,47.453,8.493,61
13,108,642.944,1586.498,1423.257,552.733,47.692,8.477,60
13,109,643.139,1594.643,1421.479,552.469,47.946,8.516,59
13,110,643.392,1589.401,1410.534,553.302,47.916,8.558,58
13,111,643.056,1589.406,1397.056,552.013,47.585,8.453,57
13,112,643.346,1584.659,1408.967,552.571,47.991,8.474,56
13,113,643.197,1590.748,1417.556,553.212,47.688,8.431,55
13,114,642.902,1589.951,1414.014,552.401,47.988,8.501,54
13,115,642.605,1588.264,1424.031,553.086,47.972,8.46,53
13,116,642.723,1587.438,1413.729,552.651,47.594,8.489,52
13,117,642.689,1589.511,1419.465,551.965,47.81,8.56,51
13,118,642.977,1588.182,1418.496,552.213,47.724,8.464,50
13,119,642.232,1589.757,1405.535,552.683,48.015,8.581,49
13,120,643.129,1594.51,1415.675,552.48,47.262,8.574,48
13,121,642.628,1596.032,1416.668,552.167,47.828,8.595,47
13,122,643.805,1588.519,1409.343,552.689,47.716,8.559,46
13,123,643.46,1583.869,1416.534,552.532,47.773,8.523,45
13,124,643.681,1594.618,1409.452,552.576,47.659,8.447,44
13,125,643.106,1598.155,1403.847,552.576,47.764,8.527,43
13,126,642.736,1585.145,1406.018,553.237,47.539,8.497,42
13,127,644.13,1587.978,1416.514,553.086,48.045,8.465,41
13,128,642.876,1592.195,1426.205,552.156,47.675,8.536,40
13,129,643.49,1593.777,1409.725,552.254,47.859,8.572,39
13,130,643.118,1591.037,1408.82,553.434,47.851,8.566,38
13,131,643.253,1591.538,1406.147,551.41,48.133,8.527,37
13,132,643.347,1586.272,1409.904,552.999,48.262,8.501,36
13,133,643.57,1592.1,1414.773,553.376,47.721,8.576,35
13,134,643.454,1591.344,1423.904,552.578,47.817,8.583,34
